# ID, cp_x, cp_y, cp_z, bx_x, bx_y, bx_z, by_x, by_y, by_z, dx, dy, dz
SLIT_FLH,-0.209433,1.0333,-0.465711,0.983134,0.17972,-0.0338789,0.113071,-0.742605,-0.660116,0.00309927,0.00497034,0.001
