# ID, cp_x, cp_y, cp_z, bx_x, bx_y, bx_z, by_x, by_y, by_z, dx, dy, dz
SLIT_FHS,0.00177325,1.1092,0.707632,-0.000333301,0.96624,0.257642,0.999958,0.00254535,-0.00881781,0.00300029,0.0110005,0.001
