# ID, cp_x, cp_y, cp_z, bx_x, bx_y, bx_z, by_x, by_y, by_z, dx, dy, dz
SLIT_FLX,-0.729266,1.76929,-0.93422,-0.92543,-0.378873,-0.00583394,0.0585027,-0.128006,-0.990046,0.00599937,0.00399981,0.001
