# ID, cp_x, cp_y, cp_z, bx_x, bx_y, bx_z, by_x, by_y, by_z, dx, dy, slit_id
FLX_A_CH1,-0.742279,1.80086,-0.920627,-0.9254302452922951,-0.3788731004231846,-0.005833941546330389,0.0585027238673819,-0.12800605222268524,-0.9900464039096655,0.00599937,0.00399981,SLIT_FLX
FLX_A_CH2,-0.742384,1.80119,-0.925695,-0.020980508208326573,0.06511182547407918,-0.9976573903193185,0.9253748766292333,0.37900694947088026,0.005921989210481755,0.00138224,0.00388383,SLIT_FLX
FLX_A_CH3,-0.742488,1.80153,-0.930763,-0.020257305525068107,0.06511281775916113,-0.9976722721095974,0.9254295906622801,0.3788772418212016,0.005666423616636779,0.00138222,0.00388252,SLIT_FLX
FLX_A_CH4,-0.742592,1.80186,-0.935831,-0.020256300452016315,0.06583310146905581,-0.9976250222618531,0.9254295906622801,0.3788772418212016,0.005666423616636779,0.00138228,0.00388252,SLIT_FLX
FLX_B_CH5,-0.7422,1.801,-0.942466,0.13518999877078497,-0.3159259971274429,-0.9391029914612062,0.9253379831956033,0.37909699311549255,0.0059233998924294005,0.00138323,0.00388291,SLIT_FLX
FLX_B_CH6,-0.741513,1.7994,-0.947237,0.13518999877078497,-0.3159259971274429,-0.9391029914612062,0.9254295906622801,0.3788772418212016,0.005666423616636779,0.00138323,0.00388252,SLIT_FLX
FLX_B_CH7,-0.740827,1.7978,-0.952009,0.1353130225354386,-0.31548905254249765,-0.939232156422554,0.9254295906622801,0.3788772418212016,0.005666423616636779,0.00138198,0.00388252,SLIT_FLX
FLX_B_CH8,-0.74014,1.79619,-0.95678,0.13518999877078497,-0.3159259971274429,-0.9391029914612062,0.9253379831956033,0.37909699311549255,0.0059233998924294005,0.00138323,0.00388291,SLIT_FLX
